City,State,Year,Filename,Training Accuracy,Training Confusion Matrix,Validation Accuracy,Validation Confusion Matrix
Delhi,Delhi,2019,Delhi_Delhi_C,0.996474462,"[[100, 0, 0], [0, 41266, 125], [0, 72, 14315]]",0.996046294,"[[17, 0, 0], [0, 10314, 37], [0, 18, 3525]]"
Delhi,Delhi,2024,Delhi_Delhi_C,0.997086855,"[[106, 0, 0], [0, 39451, 97], [0, 65, 15891]]",0.997379975,"[[28, 0, 0], [1, 10034, 24], [0, 12, 4023]]"
Delhi,Delhi,2019,Delhi_Delhi_N,0.997597847,"[[1034, 0, 0], [15, 34126, 43], [0, 75, 20074]]",0.997791079,"[[304, 0, 0], [4, 8566, 7], [0, 20, 5133]]"
Delhi,Delhi,2024,Delhi_Delhi_N,0.996845994,"[[1370, 0, 0], [18, 30924, 96], [0, 61, 23016]]",0.996214826,"[[342, 0, 0], [6, 7711, 27], [0, 20, 5896]]"
Delhi,Delhi,2019,Delhi_Delhi_NE,0.998906732,"[[607, 0, 0], [3, 40382, 26], [0, 32, 14746]]",0.998299199,"[[185, 0, 0], [0, 10261, 16], [0, 8, 3641]]"
Delhi,Delhi,2024,Delhi_Delhi_NE,0.996848589,"[[470, 0, 0], [21, 39528, 108], [0, 47, 15674]]",0.996809745,"[[112, 0, 0], [5, 9785, 25], [0, 14, 3851]]"
Delhi,Delhi,2019,Delhi_Delhi_E,0.997096064,"[[1932, 0, 0], [6, 36947, 66], [0, 89, 16402]]",0.997197068,"[[480, 0, 0], [0, 9298, 16], [0, 23, 4097]]"
Delhi,Delhi,2024,Delhi_Delhi_E,0.997379739,"[[1527, 0, 0], [17, 34601, 95], [0, 33, 19065]]",0.997831743,"[[346, 0, 0], [2, 8789, 20], [0, 8, 4671]]"
Delhi,Delhi,2019,Delhi_Delhi_SE,0.996620578,"[[1717, 0, 0], [1, 28351, 80], [0, 105, 24785]]",0.996885187,"[[401, 0, 0], [0, 7184, 16], [0, 27, 6177]]"
Delhi,Delhi,2024,Delhi_Delhi_SE,0.996099957,"[[2424, 0, 0], [7, 26004, 128], [0, 81, 26740]]",0.996768033,"[[620, 0, 0], [0, 6363, 26], [0, 18, 6587]]"
Delhi,Delhi,2019,Delhi_Delhi_S,0.996328616,"[[4, 2, 0], [0, 24328, 98], [0, 107, 31843]]",0.996556671,"[[1, 0, 0], [0, 6082, 18], [0, 30, 7809]]"
Delhi,Delhi,2024,Delhi_Delhi_S,0.996756297,"[[0, 0, 0], [0, 23854, 97], [0, 86, 32380]]",0.996396137,"[[0, 0, 0], [0, 5921, 29], [0, 21, 7903]]"
Delhi,Delhi,2019,Delhi_Delhi_SW,0.99508335,"[[0, 0, 0], [0, 22685, 189], [0, 85, 32770]]",0.994573367,"[[0, 0, 0], [0, 5690, 52], [0, 24, 8239]]"
Delhi,Delhi,2024,Delhi_Delhi_SW,0.997202396,"[[0, 1, 0], [0, 22373, 83], [0, 72, 33233]]",0.997074563,"[[0, 0, 0], [0, 5620, 25], [0, 16, 8354]]"
Delhi,Delhi,2019,Delhi_Delhi_W,0.996321154,"[[0, 0, 0], [0, 40409, 119], [0, 86, 15110]]",0.996372688,"[[0, 0, 0], [0, 10284, 26], [0, 25, 3725]]"
